truenet,estnet,truePL,trueoptPL,estPL,gtee,rt,ntaxa,repid,folder,ils,ngt,L,density,hwcd,nhyb
"(t11:0.44773260001423903,(t2:0.44773260001423903)#H50:0.0::0.6896609368562789,((((t20:1.0254669029877845,#H47:0.017275271474462322::0.43353586426773955):0.8615969940087623,(((t15:1.4715386132438157,(t16:1.0481690102477148,t19:1.0481690102477148):0.42369919904550063):0.18419740982873184,((t12:0.8067311183590659,(t14:0.8067311183590659)#H48:0.0::0.5307752870843765):0.2554137795174598,t5:1.061644805537439):0.5988974384690107):0.07220755764645376,#H39:0.47585001079359157::0.3932120835647022):0.14904642799308865):8.982694105214936,(t18:1.0081916315171322)#H47:9.862339370962879::0.5664641357322604):2.084449737195245,((((t4:1.2682142136874244)#H39:0.0::0.6067879164352978,(t13:0.8067311183590659,#H48:0.0::0.46922471291562357):0.461750109698212):1.0259401643913544,t3:2.293927233115095):5.095180247918781,((t7:0.2701359057996082,t17:0.2701359057996082):2.1419589175378673,(((((t1:0.44773260001423903,#H50:0.0::0.31033906314372106):0.03170324164608099,t6:0.47728777854432486):0.7288688965939204)#H34:0.7641546492502336::0.5211264628966228,(t21:1.3835043171162582,(t8:1.2154824529300499,#H34:0.0::0.47887353710337716):0.1681761075988638):0.5974505074405706):0.27566120303675284,t10:2.26332363820363):0.137984181090534):4.972980597403036):5.569284026816378):12.500000559551466);","(t11:0.0,((t18:0.0,(t20:0.004591796596303576,((((t12:0.181201673421291,(t14:0.0)#H53916:0.09699611459745518::0.5308559313296317):0.26407102859719384,t5:0.0):0.5995668158806884,((t16:0.0,t19:0.0):0.42810371746660175,t15:0.0):0.18534194823772046):0.056078596968046665,#H4028:0.0::0.39091303633740826):0.21222496000875918)i67686:0.7387977653714628):3.2882306869260725,(((t7:0.0,t17:0.0):2.110055534045022,(((t21:0.0,(t8:0.016929777875341577)#H67830:0.016929777875341577::0.8928289563248732):0.3295163170896779,(t6:4.2166062651918024e-7,(#H67830:0.0::0.10717104367512673,(t1:1.6485363187564847e-10,#H90793:0.0::0.3092627511051106):0.0)i9563:0.05574472310574532)i17975:0.8009554774147075):0.5229730687127239,t10:0.0):0.13978512592130116):4.9145808960665995,(t3:0.07518551341353027,((t4:0.0)#H4028:0.0::0.6090869636625917,(t13:0.19527071423646386,#H53916:0.010692316989974898::0.46914406867036834)i42777:0.43850388304242266):1.04178994071792):5.046889567944171):5.725490565262163):5.158699603301009,(t2:0.0)#H90793:0.0::0.6907372488948894);",-0.4805878038266038,-0.27558358610210093,-10.503699713261419,0.0,48804.018645864,20,16,treechild-notgalled,low,10000,0,low,8,5
"(t11:0.44773260001423903,(t2:0.44773260001423903)#H50:0.0::0.695987374236237,((((t20:1.0254669029877845,#H47:0.017275271474462322::0.4361369815930888):0.8678172646910379,(((t15:1.4715386132438157,(t16:1.0481690102477148,t19:1.0481690102477148):0.4332394473569809):0.1946237564173859,((t12:0.8067311183590659,(t14:0.8067311183590659)#H48:0.0::0.5436646563585427):0.25601058914016184,t5:1.061644805537439):0.5912324140349415):0.07980973248664508,#H39:0.47585001079359157::0.3820310830574387):0.14775080119351588):8.982748624989272,(t18:1.0081916315171322)#H47:9.862339370962879::0.5638630184069112):2.1033042844882748,((((t4:1.2682142136874244)#H39:0.0::0.6179689169425613,(t13:0.8067311183590659,#H48:0.0::0.45633534364145734):0.4643331097268118):1.0275845291779162,t3:2.293927233115095):5.094123987524573,((t7:0.2701359057996082,t17:0.2701359057996082):2.1656603869582876,(((((t1:0.44773260001423903,#H50:0.0::0.30401262576376303):0.029342807937513565,t6:0.47728777854432486):0.759856005001486)#H34:0.7690331071898542::0.5278945654097782,(t21:1.3835043171162582,(t8:1.2154824529300499,#H34:0.0::0.47210543459022186):0.18228999803244894):0.601273263996363):0.29555131939207596,t10:2.26332363820363):0.14434560728646972):4.972164083996946):5.567854797516338):12.500001020596727);","(t19:0.0,t16:0.0,(t15:0.277156524642262,((t5:0.11233427090656299,((t14:0.0)#H92793:0.0::0.5427057006107996,t12:0.33525075436531):0.2622079357521605):0.5960812065984555,((((((((t13:0.3098009041255735,#H92793:0.0::0.45729429938920046)i17168:0.4968262694225991,(t4:0.0)#H88633:0.0::0.6197178896144429):1.0303869225238924,t3:0.0):5.014479598734092,((t17:0.0,t7:0.0):2.2386227622343697,(t10:0.0,(((t6:0.014053353285360507,#H4526:0.002309851138660537::0.11641998788620528)i77986:0.01752224075628384,(t1:0.007569387059497385,#H39755:0.002439041476283077::0.304170419495579)i97983:0.01892098076268455):0.8641168870371359,((t8:0.0)#H4526:0.04368001583368187::0.8835800121137947,t21:0.026967834193426556):0.34006344122820764):0.5313560705446038):0.14700007525893866):4.949827840907963):5.65443024709209,(t11:0.8515968976747837,(t2:0.2677634259089588)#H39755:0.2677634259089588::0.695829580504421):4.873185361494686):3.4190191049536085,t18:0.0):0.7396155773589783,t20:0.0):0.19892232376051264,#H88633:0.08776783763239754::0.3802821103855572):0.07697595650483355)i29895:0.1933082402139865):0.432934216159881);",-0.3855354671861576,-0.3026185546547381,-10.295128692564363,0.0,50927.618206332,20,16,treechild-notgalled,low,10000,0,low,8,5
"(t11:0.44773260001423903,(t2:0.44773260001423903)#H50:0.0::0.6977961545573065,((((t20:1.0254669029877845,#H47:0.017275271474462322::0.4282010195386521):0.8662997029748505,(((t15:1.4715386132438157,(t16:1.0481690102477148,t19:1.0481690102477148):0.42723515315455984):0.18714389511152282,((t12:0.8067311183590659,(t14:0.8067311183590659)#H48:0.0::0.5410163049827946):0.24795840180746373,t5:1.061644805537439):0.6168078021924989):0.0787552892509073,#H39:0.47585001079359157::0.38019418029881447):0.14827700535773142):8.982734568716939,(t18:1.0081916315171322)#H47:9.862339370962879::0.5717989804613479):2.0957290638372013,((((t4:1.2682142136874244)#H39:0.0::0.6198058197011855,(t13:0.8067311183590659,#H48:0.0::0.4589836950172054):0.4595796963418526):1.027531850852431,t3:2.293927233115095):5.095032301162651,((t7:0.2701359057996082,t17:0.2701359057996082):2.137646687175665,(((((t1:0.44773260001423903,#H50:0.0::0.3022038454426935):0.02545586097852322,t6:0.47728777854432486):0.7386558514504146)#H34:0.7658184499215467::0.5229406155569449,(t21:1.3835043171162582,(t8:1.2154824529300499,#H34:0.0::0.477059384443055):0.17478374634473864):0.5883793078643953):0.2722866463367172,t10:2.26332363820363):0.15301309223284634):4.974909575084357):5.568517620000265):12.500001502946873);","(t21:0.0,((((t17:0.0,t7:0.0):2.1084199899465643,(((t11:0.0,(t2:0.0)#H31091:0.0::0.6977254966879033):6.5291286495536,(t18:0.0,(t20:0.0,((((t19:0.04886532974533052,t16:0.0):0.42887080507042985,t15:0.0):0.18868619512072457,(t5:0.0,(t12:0.0,(t14:0.0)#H91257:0.024692886506530204::0.5399599295351228):0.2368073225259383):0.6199097251227224)i36123:0.07432876599632694,#H1455:0.6190925583577327::0.37896597015119554):0.19913244839757807):0.7550850740473326):3.370613361608152):5.695717009107143,(t3:0.0,((t4:0.0)#H1455:0.0::0.6210340298488044,(#H91257:0.05885053550485626::0.46004007046487716,t13:0.0)i39132:0.4128099966952549):1.0266302482384015):5.011801930947539):4.982377947219426):0.15185583888417273,t10:0.0):0.5158219841974647,((t6:0.0,#H98954:0.0::0.11705362759626832)i8983:0.0,(t1:0.0,#H31091:0.0::0.3022745033120967):0.01631265890166491)i30775:0.8403814914618777):0.3320413660247317,(t8:0.0)#H98954:0.0::0.8829463724037316);",-0.24967779692052772,-0.18208179287098739,-10.058220634900376,0.0,56846.215389727,20,16,treechild-notgalled,low,10000,0,low,8,5
"(t11:0.44773260001423903,(t2:0.44773260001423903)#H50:0.0::0.697434926978634,((((t20:1.0254669029877845,#H47:0.017275271474462322::0.4378566579681805):0.8653326769147859,(((t15:1.4715386132438157,(t16:1.0481690102477148,t19:1.0481690102477148):0.4207538573581429):0.17929652269217328,((t12:0.8067311183590659,(t14:0.8067311183590659)#H48:0.0::0.5409560481478759):0.25738803605750876,t5:1.061644805537439):0.6115900895184697):0.07605054491689944,#H39:0.47585001079359157::0.3827610730421626):0.14735831461297152):8.982709652087951,(t18:1.0081916315171322)#H47:9.862339370962879::0.5621433420318195):2.0906140781682607,((((t4:1.2682142136874244)#H39:0.0::0.6172389269578373,(t13:0.8067311183590659,#H48:0.0::0.45904395185212404):0.46136173147667897):1.0240050533951852,t3:2.293927233115095):5.092712898866933,((t7:0.2701359057996082,t17:0.2701359057996082):2.145851763754384,(((((t1:0.44773260001423903,#H50:0.0::0.30256507302136604):0.03131667943702727,t6:0.47728777854432486):0.7374311365906455)#H34:0.7655826495027689::0.5179832637390136,(t21:1.3835043171162582,(t8:1.2154824529300499,#H34:0.0::0.48201673626098646):0.16629424827660852):0.6010430704645838):0.29257307281675526,t10:2.26332363820363):0.13772847937638708):4.9742260918027466):5.570311277584263):12.500000738400695);","(((((((t13:0.7669982606917352,#H92809:0.0::0.45897597380628735)i85045:0.4722119259593348,(t4:0.0)#H37913:0.0::0.6163917132003565):1.0003227788129054,t3:0.0):4.808452353034655,(((((t6:0.01549903539360564,#H65238:0.0::0.09921597042209507)i23308:0.014555928054917662,(t1:0.00014501723242293197,#H49948:0.004548313185406239::0.302269099471478)i1207:0.039436054604413615):0.8202621795838276,(t21:0.15424649489933412,(t8:0.003607478522760439)#H65238:0.003607478522760439::0.9007840295779049):0.3202647648119243):0.5430985644007299,t10:0.0):0.13847463885056685,(t17:0.23574630671200147,t7:0.0):2.1553485285942346):4.964018679507898):5.895257265294628,(t11:0.0,(t2:0.0)#H49948:0.00018617377738024506::0.6977309005285219):5.448207706721194):3.312998016949146,(#H37913:0.6130051091945582::0.3836082867996435,((t5:0.24148941393676887,(t12:0.0,(t14:0.0)#H92809:0.0::0.5410240261937127):0.2597762682880851):0.6168993919895701,((t15:0.0,(t19:0.04641901330283742,t16:0.0):0.42163299223141093)i45737:0.18467174625505645,(t20:0.03694181255438555)#H39117:0.43874413628501774::0.7371043458898852):0.0):0.07312674565237408)i23649:1.089758625963134):2.602455819714891,t18:0.0,#H39117:0.1764809182346312::0.2628956541101148);",-0.3128554196595499,-0.26428713850193825,-4.211993941516052,0.0,68063.334971007,20,16,treechild-notgalled,low,10000,0,low,10,5
"(t11:0.44773260001423903,(t2:0.44773260001423903)#H50:0.0::0.6890968773426825,((((t20:1.0254669029877845,#H47:0.017275271474462322::0.43727315776124015):0.8624257427438893,(((t15:1.4715386132438157,(t16:1.0481690102477148,t19:1.0481690102477148):0.42341156359332743):0.1843082508678623,((t12:0.8067311183590659,(t14:0.8067311183590659)#H48:0.0::0.5427225000162268):0.24438015566727667,t5:1.061644805537439):0.6159258634439839):0.09044017791207051,#H39:0.47585001079359157::0.3773334936877843):0.1373477448733698):8.98272295705045,(t18:1.0081916315171322)#H47:9.862339370962879::0.5627268422387599):2.088676381539074,((((t4:1.2682142136874244)#H39:0.0::0.6226665063122157,(t13:0.8067311183590659,#H48:0.0::0.45727749998377326):0.4626659168667224):1.0298265549216583,t3:2.293927233115095):5.098366522492436,((t7:0.2701359057996082,t17:0.2701359057996082):2.1443760889848065,(((((t1:0.44773260001423903,#H50:0.0::0.31090312265731745):0.031606514084607434,t6:0.47728777854432486):0.7450642365199)#H34:0.7666653599242682::0.5269628950105596,(t21:1.3835043171162582,(t8:1.2154824529300499,#H34:0.0::0.4730371049894404):0.17100407085443395):0.5920443294721233):0.27528576131843624,t10:2.26332363820363):0.1507318986631924):4.9862964768356655):5.5711186535809505):12.500000850154455);","(((((t13:0.0,#H56358:0.0::0.45272615191532845)i47002:0.6098013757439199,(t4:0.8060809398825686)#H52659:0.6010727624737044::0.6248407664893508)i80858:1.026062666852245,t3:2.4042910495138003):5.329206317839568,((t17:1.9392764869339598,t7:1.9392764869339598):2.142589016438575,(((t8:1.5859769746078263,t21:1.585976974569724):0.24373005180538854,((t1:0.04989459830389128,#H25243:0.9019044909779879::0.3111832306819526):0.04555951297488823,t6:2.8583472493758726e-6):0.789835757909625):0.5511949328526528,t10:0.34923567584118603):0.15113561219318541):5.2139390395526855):5.748469308617408,(t11:10.21204026680854,(t2:0.2986717651862572)#H25243:1.1819867818845315::0.6888167693180474):10.212207967835102,((((t20:0.2781204083097381,#H43118:0.0::0.38478698377727366):1.0470764783547564,(#H52659:0.9134904555608263::0.37515923351064917,((t5:1.6121618797651371,((t14:0.4466592566692982)#H56358:1.931284124980235::0.5472738480846715,t12:0.6096727727295002):0.21216547398198385):0.5499493057078914,(t15:0.18201271153519497)#H8267:0.29330358257687383::0.5493004547481632):0.11188090613545057):0.024405101181738758):0.0,(t19:0.2233296283346491,(t16:0.35154894737423736,#H8267:0.18201271153519497::0.4506995452518368)i55922:0.0)i52330:0.7060669528382817)i39132:4.175256965831508,(t18:1.1124816332389524)#H43118:0.0::0.6152130162227263)i13349:2.2444478783425894);",-0.5123696214269147,-0.2757994574482532,-5.334443119536782,0.0,73987.602085225,20,16,treechild-notgalled,low,10000,0,low,10,5
"(t11:0.44773260001423903,(t2:0.44773260001423903)#H50:0.0::0.6977309247463084,((((t20:1.0254669029877845,#H47:0.017275271474462322::0.44228468491862405):0.8634722727298191,(((t15:1.4715386132438157,(t16:1.0481690102477148,t19:1.0481690102477148):0.42420853895010074):0.19173467930348498,((t12:0.8067311183590659,(t14:0.8067311183590659)#H48:0.0::0.5384727000018124):0.25748018292186026,t5:1.061644805537439):0.5921881660802906):0.08130940575814091,#H39:0.47585001079359157::0.38665375967511606):0.1469377215397764):8.982702147445288,(t18:1.0081916315171322)#H47:9.862339370962879::0.557715315081376):2.0915541727171267,((((t4:1.2682142136874244)#H39:0.0::0.6133462403248839,(t13:0.8067311183590659,#H48:0.0::0.46152729999818765):0.46123254494923527):1.0265864271092877,t3:2.293927233115095):5.095252118301061,((t7:0.2701359057996082,t17:0.2701359057996082):2.1469971443351974,(((((t1:0.44773260001423903,#H50:0.0::0.3022690752536916):0.027739706891175893,t6:0.47728777854432486):0.736932595566861)#H34:0.7653049166922548::0.5332353385993907,(t21:1.3835043171162582,(t8:1.2154824529300499,#H34:0.0::0.46676466140060935):0.1608624900398849):0.5953023918183886):0.27016508311702714,t10:2.26332363820363):0.1678749887350548):4.973690476166425):5.570761356571565):12.500000748648148);","(t11:0.0,(((t20:0.0,((((t16:0.0,t19:0.0):0.42555492974083947,t15:0.0):0.19114736061144272,(t5:0.0737777898603307,((t14:0.0)#H3519:0.0::0.5365079086824822,t12:0.0):0.2761736568666773):0.5877298647511295)i86721:0.07596298542513027,#H37223:0.5913028654301031::0.3843495229957302):0.19894885559449288):0.7234048766187877,t18:0.0):3.406510824861124,(((t10:2.1858638228035727,((t21:0.0,(t8:0.36555817285030323)#H51743:0.36555817285030323::0.9088627744526062):0.3263819640800664,((t6:0.0,#H51743:0.0::0.09113722554739376)i11031:0.0,(t1:0.020641757139867475,#H53314:0.011011923385063911::0.3024770755441917):0.01252038810976788):0.8240515560591095):0.5123711183044252):0.1664735088932168,(t17:0.0,t7:0.0):2.1695092187021023)i75346:4.943916594548265,(((t13:0.9860770468242461,#H3519:0.0::0.46349209131751773)i11943:0.4571483979267546,(t4:0.0)#H37223:0.0::0.6156504770042698):1.038197723421942,t3:0.0):5.016740480854629):5.899889618330041):5.312394539172289,(t2:0.0)#H53314:0.0::0.6975229244558083);",-0.3629220078105387,-0.31849568004519885,-10.40903432905354,0.0,81620.518398613,20,16,treechild-notgalled,low,10000,0,low,8,5
"(t11:0.44773260001423903,(t2:0.44773260001423903)#H50:0.0::0.7053497004547387,((((t20:1.0254669029877845,#H47:0.017275271474462322::0.4358052887113407):0.8700003976869405,(((t15:1.4715386132438157,(t16:1.0481690102477148,t19:1.0481690102477148):0.42973615888998756):0.19763263084540278,((t12:0.8067311183590659,(t14:0.8067311183590659)#H48:0.0::0.5389668401913734):0.25686905819937217,t5:1.061644805537439):0.6245486541384234):0.0791390623507341,#H39:0.47585001079359157::0.3923555834253815):0.14705143305836685):8.982726012367282,(t18:1.0081916315171322)#H47:9.862339370962879::0.5641947112886593):2.0808760819584737,((((t4:1.2682142136874244)#H39:0.0::0.6076444165746184,(t13:0.8067311183590659,#H48:0.0::0.46103315980862664):0.4605286092964712):1.0259257387718481,t3:2.293927233115095):5.094386403563332,((t7:0.2701359057996082,t17:0.2701359057996082):2.152312496084222,(((((t1:0.44773260001423903,#H50:0.0::0.2946502995452613):0.035650806974661185,t6:0.47728777854432486):0.731984656127026)#H34:0.7648030295991585::0.5288095024731003,(t21:1.3835043171162582,(t8:1.2154824529300499,#H34:0.0::0.4711904975268997):0.17493893135418564):0.6103588210591544):0.2851458677164046,t10:2.26332363820363):0.13438482885200673):4.965208838689167):5.566375519365418):12.500001011563349);","(t18:0.0,((t11:0.0,(t2:0.0)#H88643:0.0::0.7062940192339968):5.163575927438612,(((t7:0.0,t17:0.0):2.189056863829457,(((t21:0.0,(t8:0.0)#H54860:0.0::0.8760869095742265):0.3650182271433349,((t1:0.0379164642982327,#H88643:0.0::0.2937059807660031)i86380:0.05938310894790881,(t6:0.0,#H54860:0.0::0.12391309042577348)i95695:0.0):0.8283478627558183):0.5233740211190205,t10:0.0):0.1375198992336567):4.839675317749764,(((t4:0.0)#H71405:4.963542285380387::0.6088872151663172,(t13:0.05815475889304664,#H95225:0.6327941879452602::0.4611578323054282):0.4129671858834197):1.0198730792159132,t3:0.0):4.869129806083566):5.481317538419145):3.2910120252421162,(t20:0.0919241588189435,(#H71405:0.6549549695453173::0.39111278483368284,((t5:0.0,((t14:0.09867)#H95225:0.32471780516739707::0.5388421676945718,t12:0.0)i28123:0.2566968535517697):0.6256485755310701,(t15:0.0,(t16:0.10138873804951865,t19:0.0):0.430601415760631):0.19495353360712717)i9820:0.07604030646084671):0.19919666886806361):0.737553233522204);",-0.4578168228828845,-0.31693124683478135,-10.916676292475016,0.0,46797.32140266,20,16,treechild-notgalled,low,10000,0,low,8,5
"(((t13:1.53213243596761,t3:1.53213243596761):0.874686272362129,t20:2.4065735075979253):1.31431544251806,t12:3.721309772125709,((((t8:3.1237964904354945,(t4:1.5074618135024913,#H42:0.0::0.2922659389960175):1.6150028746660035):0.6601877887517943,(t9:3.0967656014586433,t7:3.0967656014586433):0.6906848644448058):3.5422319717160495,(t11:1.9969887244808298,(((t14:0.36030246947273353,(t16:0.18091428277721408,(t15:0.18091428277721408)#H46:0.0::0.5899263859982098):0.18065086790043655):0.8533153020097032)#H37:0.0::0.6495682909428715,t6:1.2297253954120129):0.768563605944544):5.3358648664744175):0.0893093506778803,((t5:5.827182957321854,(t1:1.3307592894305562,(t19:0.18091428277721408,#H46:0.0::0.41007361400179027):1.1501617897775536):4.494250346860956):0.07819034329684112,((t10:3.707337374950179,#H37:2.4775300226911776::0.35043170905712845):0.5778723200868187,(t18:3.1504610327490292,(t17:1.5074618135024913,(t2:1.5074618135024913)#H42:0.0::0.7077340610039825):1.6436806004933333):1.134076793301333):1.611862569269555):1.5738345560659917):12.500011638480998);","(t3:0.0,(t20:0.0,(t12:0.0,((((t5:0.0,((t1:0.0,(t15:0.05476099071687812)#H84717:0.0::0.5471550668025496)i7584:0.0,t19:0.8656437595864018):1.7918937795888439):0.04115834436033832,((t10:0.4661312806023949,#H39749:0.2074826034285386::0.31889711686675104)i94514:0.6046684801127242,(t18:0.058359401959365884,(t17:0.0,(t2:0.0)#H29166:0.0::0.7064186189737809):1.6676802074184658):1.1173725282092575):1.3888460722697542):1.5711368269631307,(((t16:0.057270912525116596,t14:0.0):0.7415041276935811)#H39749:0.0::0.681102883133249,((t6:0.0,#H84717:0.05476099071687812::0.45284493319745045):0.0,t11:0.0):0.0):4.55528490919499):0.0,((t9:0.0,t7:0.0):0.6970886539466318,((t4:0.0,#H29166:0.0::0.29358138102621917)i14744:1.4044289257877913,t8:0.0):0.6560789989470821):3.572164439628006):8.942872993466985):1.3115857451257231):0.8770792396366422,t13:0.0);",-0.5228745410851516,-0.2394068021454958,-65.34666333765526,0.0,43333.496930417,20,15,treechild-notgalled,low,10000,0,low,12,3
"(((t13:1.53213243596761,t3:1.53213243596761):0.882041578385103,t20:2.4065735075979253):1.3209153324069438,t12:3.721309772125709,((((t8:3.1237964904354945,(t4:1.5074618135024913,#H42:0.0::0.30098142275008055):1.6165475035750745):0.6612812997005325,(t9:3.0967656014586433,t7:3.0967656014586433):0.6889225966778814):3.5469568462390146,(t11:1.9969887244808298,(((t14:0.36030246947273353,(t16:0.18091428277721408,(t15:0.18091428277721408)#H46:0.0::0.5997578621329334):0.19208059418331702):0.8929443955475869)#H37:0.0::0.6489408500600431,t6:1.2297253954120129):0.7683677137556103):5.3355650006177795):0.11155602643077923,((t5:5.827182957321854,(t1:1.3307592894305562,(t19:0.18091428277721408,#H46:0.0::0.40024213786706664):1.1492803629944068):4.496335355994059):0.07173115188493838,((t10:3.707337374950179,#H37:2.477738927626359::0.3510591499399569):0.5837497872232092,(t18:3.1504610327490292,(t17:1.5074618135024913,(t2:1.5074618135024913)#H42:0.0::0.6990185772499194):1.6401441523892202):1.1306300109345284):1.62370909268216):1.5474917364016065):12.500028925809954);","(t3:0.0,(t20:0.0,((((t11:0.0,(((t14:0.0,t16:0.6408056119749482)i55648:0.6705675267214456)#H3162:0.41964450736320824::0.674319307126117,(t6:0.0,#H63711:0.0::0.39669116955536377):0.0)i46442:1.0827497972271893)i39660:4.021040501488406,(((((t10:0.0,#H3162:0.15842205867714626::0.325680692873883)i95835:0.6061084793171407,(((t2:0.0)#H9828:0.0::0.6929253461827296,t17:0.0):1.778501012897616,t18:0.0):1.1804091980604814):1.4070847302115501,(t1:0.0,t19:1.4956251983548992):2.175329044122083):0.0,(t15:0.4478564680676246)#H63711:0.4478564680676246::0.6033088304446362):0.08090959497974914,t5:0.027486924960748747):1.5582112371908605):0.0,((t9:0.09210258030642286,t7:0.0):0.6908213246363557,((t4:0.73168334361963,#H9828:0.9193134530613528::0.30707465381727034)i72714:1.314012849906701,t8:0.0):0.6631862618690086):3.6083439300333984):8.924937514869965,t12:0.0):1.3321056802974274):0.8982207352073237,t13:0.0);",-0.3697873831603704,-0.3085846329364139,-66.60192875016335,0.0,49334.260677406,20,15,treechild-notgalled,low,10000,0,low,14,3
"(((t13:1.53213243596761,t3:1.53213243596761):0.8738388971866743,t20:2.4065735075979253):1.3162832313138966,t12:3.721309772125709,((((t8:3.1237964904354945,(t4:1.5074618135024913,#H42:0.0::0.29674668082934785):1.6162819492266602):0.6700772633667931,(t9:3.0967656014586433,t7:3.0967656014586433):0.6913761172717441):3.540253284163634,(t11:1.9969887244808298,(((t14:0.36030246947273353,(t16:0.18091428277721408,(t15:0.18091428277721408)#H46:0.0::0.5978856136903126):0.17665382689237571):0.8565991801041877)#H37:0.0::0.6476661221550071,t6:1.2297253954120129):0.7695654036705557):5.336548860107109):0.11210977554318148,((t5:5.827182957321854,(t1:1.3307592894305562,(t19:0.18091428277721408,#H46:0.0::0.4021143863096875):1.1496069821121986):4.496123767002001):0.07580761858519808,((t10:3.707337374950179,#H37:2.4775522846579654::0.3523338778449929):0.5829222694853232,(t18:3.1504610327490292,(t17:1.5074618135024913,(t2:1.5074618135024913)#H42:0.0::0.7032533191706521):1.640703875150768):1.139354747492462):1.608384100343129):1.5598775695099085):12.500015252847444);","(t3:0.0,(t20:0.0,(t12:0.0,((t11:0.0,(((t16:0.07588257359715557,t14:0.0):0.6948047172201893)#H60047:0.0::0.6691798032052609,(t6:0.0,#H70277:0.0::0.38597181346120485):0.0)i90994:1.0870789167884165):5.009008937768381,(((t7:0.0,t9:0.0):0.6997838020071449,((t4:0.0,#H60334:0.3888249453569772::0.30387532722239385):0.8138590813698977,t8:0.0):0.7087986639709909):3.535496586347497,(((t15:0.5091347061737824)#H70277:0.5091347061737824::0.6140281865387951,((t1:0.0,t19:0.6523778518664441):2.17584791053959,((t10:0.1986847208869026,#H60047:0.37680056005145085::0.33082019679473906)i88654:0.5975253729827482,(((t2:0.3888249453569772)#H60334:0.0::0.6961246727776061,t17:0.0)i98450:1.32540973905953,t18:0.0):1.284505482333484):1.3658993385258014):0.0):0.09201047980077273,t5:0.0):1.5444694963085785):0.0):8.927960940773739):1.3255122800795742):0.8690204911112863,t13:0.0);",-0.35488806143404616,-0.3106479611773881,-64.3871059539089,0.0,51082.456748903,20,15,treechild-notgalled,low,10000,0,low,14,3
"(((t13:1.53213243596761,t3:1.53213243596761):0.8759184002112741,t20:2.4065735075979253):1.325770380286999,t12:3.721309772125709,((((t8:3.1237964904354945,(t4:1.5074618135024913,#H42:0.0::0.30596970314539046):1.6169639135566012):0.6687137721161925,(t9:3.0967656014586433,t7:3.0967656014586433):0.6881865210996037):3.5514001971224367,(t11:1.9969887244808298,(((t14:0.36030246947273353,(t16:0.18091428277721408,(t15:0.18091428277721408)#H46:0.0::0.5944263769308158):0.18456592516852496):0.856789968066286)#H37:0.0::0.6451403632528332,t6:1.2297253954120129):0.7656454757362757):5.338122398157651):0.11759601540062131,((t5:5.827182957321854,(t1:1.3307592894305562,(t19:0.18091428277721408,#H46:0.0::0.40557362306918426):1.1504932975316624):4.497792790150549):0.058393662776959815,((t10:3.707337374950179,#H37:2.4775132594712233::0.35485963674716675):0.5665979229398791,(t18:3.1504610327490292,(t17:1.5074618135024913,(t2:1.5074618135024913)#H42:0.0::0.6940302968546095):1.640140243916148):1.1399966536418074):1.6306260623259414):1.5563824207869896):12.500029054756924);","(((t3:0.0,t13:0.0):0.8738488725339942,t20:0.0):1.3512186640614916,(((t5:0.0,((t19:0.0,(t15:0.2526682502387618)#H69099:0.0::0.5496664619460774)i87181:0.0,t1:0.0):1.606647296033731):0.0,((t10:0.21686414236557247,#H84960:1.4549881341081277::0.32301418357175954):0.5348317428405006,(t18:0.5239773587847019,(t17:0.0,(t2:0.0984000791349486)#H85187:0.0::0.6928320914131731):1.6256327228742156):1.1311439536632204)i80467:1.23344120711197):1.6291121192643623,(((t9:0.0,t7:0.0):0.8415935684376199,((t4:0.6722350995728386,#H85187:0.0::0.30716790858682685)i26457:1.1966054678580846,t8:0.0):0.7900780625740417):3.2353300909710376,(t11:0.33935904897279656,(((t16:0.11560975666043127,t14:0.0):0.7190046426212041)#H84960:0.0::0.6769858164282405,(t6:0.0,#H69099:0.2526682502387618::0.45033353805392257):0.0):1.0303484433771681):3.760669605181596):0.10025555488501581):8.891245638257315,t12:0.0);",-0.36069680675098076,-0.28470072651369105,-57.37989226858136,0.0,56148.697587121,20,15,treechild-notgalled,low,10000,0,low,6,3
